date,product_id,product_name,category,price,base_price,cost_price,competitor_price,discount_percent,stock_level,rating,review_count,ad_spend_usd,holiday_effect,customer_segment,season,month,day_of_week,day_of_week_name,day_of_month,is_weekend,historical_demand_7d,historical_demand_30d,demand_units,revenue,profit
2025-01-10,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,142.51,149.99,55.0,148.66,0.0,86,4.34,524,178.59,0.0,Standard,Winter,1,4,Friday,10,0,35.71,25.0,38,5415.38,3325.38
2025-01-10,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,195.48,199.99,85.0,212.11,0.0,380,4.51,579,163.07,0.0,Premium,Winter,1,4,Friday,10,0,56.0,45.0,58,11337.84,6407.84
2025-01-10,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,531.62,549.99,280.0,583.87,0.0,340,4.1,391,171.73,0.0,Budget,Winter,1,4,Friday,10,0,27.57,20.0,31,16480.22,7800.22
2025-01-10,ELEC_003,Smart Fitness Watch Gen-4,Electronics,123.18,129.99,50.0,121.96,5.0,320,4.29,520,149.51,0.0,Budget,Winter,1,4,Friday,10,0,94.0,60.0,111,13672.98,8122.98
2025-01-10,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,87.63,89.99,35.0,91.8,0.0,128,4.26,494,129.73,0.0,Standard,Winter,1,4,Friday,10,0,61.14,40.0,59,5170.17,3105.17
2025-01-10,HOME_001,Espresso Machine & Milk Frother,Home & Living,160.65,159.99,65.0,170.38,0.0,234,4.77,471,198.2,0.0,Standard,Winter,1,4,Friday,10,0,46.86,30.0,44,7068.6,4208.6
2025-01-10,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,104.57,99.99,40.0,93.1,0.0,225,4.02,509,134.89,0.0,Budget,Winter,1,4,Friday,10,0,82.0,45.0,56,5855.92,3615.92
2025-01-10,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,169.12,175.0,45.0,181.77,0.0,590,4.6,496,104.14,0.0,Budget,Winter,1,4,Friday,10,0,151.29,85.0,148,25029.76,18369.76
2025-01-10,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,272.23,350.0,90.0,333.21,20.0,390,4.0,521,119.22,0.0,Budget,Winter,1,4,Friday,10,0,22.29,15.0,33,8983.59,6013.59
2025-01-10,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,23.21,24.5,8.0,23.94,5.0,532,4.86,486,198.65,0.0,Standard,Winter,1,4,Friday,10,0,386.86,250.0,405,9400.05,6160.05
2025-01-10,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,65.46,65.0,22.0,65.5,0.0,221,4.6,505,291.7,0.0,Standard,Winter,1,4,Friday,10,0,112.14,70.0,120,7855.2,5215.2
2025-01-11,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,78.46,79.99,28.0,76.97,0.0,502,4.58,631,140.34,0.0,Budget,Winter,1,5,Saturday,11,1,97.57,55.0,93,7296.78,4692.78
2025-01-11,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,119.88,119.99,42.0,118.62,0.0,428,4.17,624,202.26,0.0,Budget,Winter,1,5,Saturday,11,1,112.43,75.0,105,12587.4,8177.4
2025-01-11,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,146.72,149.99,55.0,151.5,0.0,478,4.01,502,137.24,0.0,Premium,Winter,1,5,Saturday,11,1,34.71,25.0,29,4254.88,2659.88
2025-01-11,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,190.8,199.99,85.0,190.65,0.0,310,4.64,559,143.98,0.0,Budget,Winter,1,5,Saturday,11,1,58.14,45.0,70,13356.0,7406.0
2025-01-11,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,576.14,549.99,280.0,511.08,0.0,314,4.15,455,157.97,0.0,Budget,Winter,1,5,Saturday,11,1,28.0,20.0,26,14979.64,7699.64
2025-01-11,ELEC_003,Smart Fitness Watch Gen-4,Electronics,124.1,129.99,50.0,131.9,0.0,214,4.51,532,128.71,0.0,Budget,Winter,1,5,Saturday,11,1,95.0,60.0,106,13154.6,7854.6
2025-01-11,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,90.9,89.99,35.0,84.05,0.0,511,4.29,532,171.78,0.0,Budget,Winter,1,5,Saturday,11,1,60.14,40.0,59,5363.1,3298.1
2025-01-11,HOME_001,Espresso Machine & Milk Frother,Home & Living,159.64,159.99,65.0,158.58,0.0,191,4.73,455,188.56,0.0,Standard,Winter,1,5,Saturday,11,1,46.0,30.0,43,6864.52,4069.52
2025-01-11,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,103.51,99.99,40.0,91.62,0.0,190,4.26,575,177.67,0.0,Premium,Winter,1,5,Saturday,11,1,75.71,45.0,35,3622.85,2222.85
2025-01-11,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,186.26,175.0,45.0,180.36,0.0,457,4.85,492,153.88,0.0,Standard,Winter,1,5,Saturday,11,1,150.71,85.0,133,24772.58,18787.58
2025-01-11,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,373.75,350.0,90.0,311.87,5.0,367,4.63,452,93.86,0.0,Budget,Winter,1,5,Saturday,11,1,22.43,15.0,23,8596.25,6526.25
2025-01-11,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,23.79,24.5,8.0,23.4,0.0,811,4.46,485,93.09,0.0,Budget,Winter,1,5,Saturday,11,1,401.57,250.0,479,11395.41,7563.41
2025-01-11,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,61.77,65.0,22.0,70.41,0.0,739,4.55,518,142.53,0.0,Standard,Winter,1,5,Saturday,11,1,113.57,70.0,157,9697.89,6243.89
2025-01-12,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,83.6,79.99,28.0,71.38,0.0,434,4.44,533,233.83,0.0,Budget,Winter,1,6,Sunday,12,1,95.14,55.0,68,5684.8,3780.8
2025-01-12,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,98.93,119.99,42.0,125.34,15.0,274,4.01,479,186.3,0.0,Premium,Winter,1,6,Sunday,12,1,118.43,75.0,154,15235.22,8767.22
2025-01-12,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,153.01,149.99,55.0,150.73,0.0,446,4.19,573,81.74,0.0,Budget,Winter,1,6,Sunday,12,1,32.29,25.0,32,4896.32,3136.32
2025-01-12,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,203.9,199.99,85.0,199.39,0.0,234,4.13,570,184.91,0.0,Budget,Winter,1,6,Sunday,12,1,59.71,45.0,76,15496.4,9036.4
2025-01-12,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,495.26,549.99,280.0,573.39,10.0,275,4.13,597,92.94,0.0,Standard,Winter,1,6,Sunday,12,1,29.14,20.0,39,19315.14,8395.14
2025-01-12,ELEC_003,Smart Fitness Watch Gen-4,Electronics,123.58,129.99,50.0,128.89,0.0,135,4.74,603,174.79,0.0,Standard,Winter,1,6,Sunday,12,1,94.14,60.0,79,9762.82,5812.82
2025-01-12,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,93.49,89.99,35.0,88.32,0.0,455,4.9,574,199.79,0.0,Standard,Winter,1,6,Sunday,12,1,59.86,40.0,56,5235.44,3275.44
2025-01-12,HOME_001,Espresso Machine & Milk Frother,Home & Living,152.89,159.99,65.0,156.36,0.0,149,4.11,505,145.21,0.0,Standard,Winter,1,6,Sunday,12,1,45.57,30.0,42,6421.38,3691.38
2025-01-12,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,97.68,99.99,40.0,103.42,0.0,112,4.56,534,168.26,0.0,Budget,Winter,1,6,Sunday,12,1,76.0,45.0,78,7619.04,4499.04
2025-01-12,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,193.88,175.0,45.0,166.76,0.0,363,4.3,566,105.09,0.0,Premium,Winter,1,6,Sunday,12,1,151.86,85.0,94,18224.72,13994.72
2025-01-12,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,410.97,350.0,90.0,352.97,0.0,350,4.45,491,106.22,0.0,Premium,Winter,1,6,Sunday,12,1,20.86,15.0,17,6986.49,5456.49
2025-01-12,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,25.72,24.5,8.0,22.73,0.0,441,4.29,527,118.51,0.0,Standard,Winter,1,6,Sunday,12,1,405.57,250.0,370,9516.4,6556.4
2025-01-12,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,67.83,65.0,22.0,63.95,0.0,611,4.59,476,163.87,0.0,Budget,Winter,1,6,Sunday,12,1,115.43,70.0,128,8682.24,5866.24
2025-01-13,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,76.1,79.99,28.0,81.15,0.0,356,4.18,515,193.73,0.0,Premium,Winter,1,0,Monday,13,0,96.43,55.0,78,5935.8,3751.8
2025-01-13,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,119.27,119.99,42.0,117.76,0.0,183,4.63,442,115.92,0.0,Premium,Winter,1,0,Monday,13,0,114.86,75.0,91,10853.57,7031.57
2025-01-13,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,110.21,149.99,55.0,153.57,25.0,357,4.9,597,127.4,0.0,Standard,Winter,1,0,Monday,13,0,41.57,25.0,89,9808.69,4913.69
2025-01-13,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,207.6,199.99,85.0,201.35,0.0,178,4.56,554,125.59,0.0,Standard,Winter,1,0,Monday,13,0,60.71,45.0,56,11625.6,6865.6
2025-01-13,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,567.72,549.99,280.0,547.77,0.0,255,4.05,482,102.57,0.0,Standard,Winter,1,0,Monday,13,0,28.14,20.0,20,11354.4,5754.4
2025-01-13,ELEC_003,Smart Fitness Watch Gen-4,Electronics,128.69,129.99,50.0,130.53,0.0,637,4.86,525,95.04,0.0,Budget,Winter,1,0,Monday,13,0,93.14,60.0,103,13255.07,8105.07
2025-01-13,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,93.87,89.99,35.0,84.97,0.0,403,4.56,513,111.75,0.0,Budget,Winter,1,0,Monday,13,0,58.71,40.0,52,4881.24,3061.24
2025-01-13,HOME_001,Espresso Machine & Milk Frother,Home & Living,164.37,159.99,65.0,160.09,0.0,98,4.75,504,138.74,0.0,Budget,Winter,1,0,Monday,13,0,47.0,30.0,51,8382.87,5067.87
2025-01-13,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,96.9,99.99,40.0,95.63,0.0,513,4.13,578,153.14,0.0,Budget,Winter,1,0,Monday,13,0,77.0,45.0,75,7267.5,4267.5
2025-01-13,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,159.93,175.0,45.0,161.51,10.0,221,4.08,492,74.49,0.0,Standard,Winter,1,0,Monday,13,0,158.29,85.0,142,22710.06,16320.06
2025-01-13,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,347.38,350.0,90.0,335.11,0.0,328,4.73,531,157.2,0.0,Standard,Winter,1,0,Monday,13,0,21.29,15.0,22,7642.36,5662.36
2025-01-13,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,25.35,24.5,8.0,25.76,0.0,151,4.38,567,158.84,0.0,Premium,Winter,1,0,Monday,13,0,381.43,250.0,290,7351.5,5031.5
2025-01-13,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,66.99,65.0,22.0,62.17,0.0,498,4.55,555,128.22,0.0,Standard,Winter,1,0,Monday,13,0,119.43,70.0,113,7569.87,5083.87
2025-01-14,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,81.56,79.99,28.0,81.5,0.0,296,4.54,516,135.82,0.0,Premium,Winter,1,1,Tuesday,14,0,92.43,55.0,60,4893.6,3213.6
2025-01-14,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,113.64,119.99,42.0,125.42,5.0,706,4.79,590,168.43,0.0,Standard,Winter,1,1,Tuesday,14,0,118.57,75.0,137,15568.68,9814.68
2025-01-14,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,143.1,149.99,55.0,144.48,0.0,315,4.87,483,141.84,0.0,Standard,Winter,1,1,Tuesday,14,0,42.57,25.0,42,6010.2,3700.2
2025-01-14,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,196.48,199.99,85.0,195.84,0.0,110,4.11,456,178.96,0.0,Budget,Winter,1,1,Tuesday,14,0,62.29,45.0,68,13360.64,7580.64
2025-01-14,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,569.91,549.99,280.0,600.38,0.0,236,4.28,566,198.95,0.0,Enterprise,Winter,1,1,Tuesday,14,0,26.71,20.0,19,10828.29,5508.29
2025-01-14,ELEC_003,Smart Fitness Watch Gen-4,Electronics,124.07,129.99,50.0,123.89,5.0,557,4.39,515,178.13,0.0,Premium,Winter,1,1,Tuesday,14,0,90.43,60.0,80,9925.6,5925.6
2025-01-14,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,85.92,89.99,35.0,92.97,0.0,350,4.0,454,87.48,0.0,Premium,Winter,1,1,Tuesday,14,0,56.57,40.0,53,4553.76,2698.76
2025-01-14,HOME_001,Espresso Machine & Milk Frother,Home & Living,166.65,159.99,65.0,156.54,0.0,510,4.88,573,165.99,0.0,Budget,Winter,1,1,Tuesday,14,0,46.29,30.0,45,7499.25,4574.25
2025-01-14,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,103.68,99.99,40.0,98.71,0.0,454,4.0,441,143.25,0.0,Budget,Winter,1,1,Tuesday,14,0,71.43,45.0,59,6117.12,3757.12
2025-01-14,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,183.54,175.0,45.0,181.89,0.0,117,4.53,536,134.36,0.0,Standard,Winter,1,1,Tuesday,14,0,153.86,85.0,104,19088.16,14408.16
2025-01-14,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,349.89,350.0,90.0,351.57,0.0,311,4.53,492,161.74,0.0,Premium,Winter,1,1,Tuesday,14,0,21.29,15.0,17,5948.13,4418.13
2025-01-14,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,18.29,24.5,8.0,22.6,25.0,675,4.04,469,177.5,0.0,Budget,Winter,1,1,Tuesday,14,0,348.71,250.0,151,2761.79,1553.79
2025-01-14,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,65.37,65.0,22.0,65.7,0.0,411,4.12,455,206.19,0.0,Standard,Winter,1,1,Tuesday,14,0,119.57,70.0,87,5687.19,3773.19
2025-01-15,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,79.01,79.99,28.0,84.35,0.0,207,4.83,547,172.53,0.0,Budget,Winter,1,2,Wednesday,15,0,81.29,55.0,89,7031.89,4539.89
2025-01-15,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,116.28,119.99,42.0,111.15,0.0,593,4.72,545,124.11,0.0,Budget,Winter,1,2,Wednesday,15,0,119.86,75.0,113,13139.64,8393.64
2025-01-15,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,146.66,149.99,55.0,157.68,0.0,273,4.4,523,171.36,0.0,Budget,Winter,1,2,Wednesday,15,0,44.43,25.0,42,6159.72,3849.72
2025-01-15,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,168.59,199.99,85.0,186.5,15.0,812,4.2,477,136.29,0.0,Premium,Winter,1,2,Wednesday,15,0,65.29,45.0,71,11969.89,5934.89
2025-01-15,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,493.55,549.99,280.0,542.32,10.0,196,4.59,570,223.71,0.0,Standard,Winter,1,2,Wednesday,15,0,28.57,20.0,40,19742.0,8542.0
2025-01-15,ELEC_003,Smart Fitness Watch Gen-4,Electronics,134.44,129.99,50.0,134.77,0.0,489,4.27,531,107.95,0.0,Budget,Winter,1,2,Wednesday,15,0,90.71,60.0,68,9141.92,5741.92
2025-01-15,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,86.79,89.99,35.0,84.57,0.0,298,4.52,478,139.0,0.0,Standard,Winter,1,2,Wednesday,15,0,54.29,40.0,52,4513.08,2693.08
2025-01-15,HOME_001,Espresso Machine & Milk Frother,Home & Living,163.35,159.99,65.0,172.12,0.0,469,4.56,528,157.05,0.0,Budget,Winter,1,2,Wednesday,15,0,43.71,30.0,41,6697.35,4032.35
2025-01-15,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,95.57,99.99,40.0,103.69,0.0,386,4.11,592,186.81,0.0,Standard,Winter,1,2,Wednesday,15,0,72.14,45.0,68,6498.76,3778.76
2025-01-15,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,155.31,175.0,45.0,174.75,15.0,716,4.52,495,147.53,0.0,Premium,Winter,1,2,Wednesday,15,0,154.14,85.0,117,18171.27,12906.27
2025-01-15,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,357.02,350.0,90.0,356.93,0.0,288,4.08,577,123.11,0.0,Budget,Winter,1,2,Wednesday,15,0,22.0,15.0,23,8211.46,6141.46
2025-01-15,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,25.33,24.5,8.0,27.01,0.0,394,4.81,470,86.12,0.0,Premium,Winter,1,2,Wednesday,15,0,334.57,250.0,281,7117.73,4869.73
2025-01-15,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,67.82,65.0,22.0,67.13,0.0,327,4.32,676,179.85,0.0,Budget,Winter,1,2,Wednesday,15,0,115.0,70.0,84,5696.88,3848.88
2025-01-16,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,81.96,79.99,28.0,83.77,0.0,131,4.72,539,161.5,0.0,Standard,Winter,1,3,Thursday,16,0,77.57,55.0,76,6228.96,4100.96
2025-01-16,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,119.75,119.99,42.0,124.79,0.0,506,4.87,500,182.39,0.0,Premium,Winter,1,3,Thursday,16,0,114.43,75.0,87,10418.25,6764.25
2025-01-16,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,143.53,149.99,55.0,165.96,0.0,236,4.54,537,142.46,0.0,Premium,Winter,1,3,Thursday,16,0,44.14,25.0,37,5310.61,3275.61
2025-01-16,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,191.29,199.99,85.0,203.0,0.0,748,4.23,457,182.71,0.0,Standard,Winter,1,3,Thursday,16,0,66.14,45.0,64,12242.56,6802.56
2025-01-16,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,436.3,549.99,280.0,555.63,20.0,136,4.46,516,151.72,0.0,Standard,Winter,1,3,Thursday,16,0,33.57,20.0,60,26178.0,9378.0
2025-01-16,ELEC_003,Smart Fitness Watch Gen-4,Electronics,104.82,129.99,50.0,124.88,20.0,349,4.6,490,139.92,0.0,Standard,Winter,1,3,Thursday,16,0,98.14,60.0,140,14674.8,7674.8
2025-01-16,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,87.1,89.99,35.0,98.63,0.0,240,4.09,539,146.43,0.0,Standard,Winter,1,3,Thursday,16,0,55.57,40.0,58,5051.8,3021.8
2025-01-16,HOME_001,Espresso Machine & Milk Frother,Home & Living,164.93,159.99,65.0,151.79,0.0,421,4.36,539,148.98,0.0,Budget,Winter,1,3,Thursday,16,0,44.86,30.0,48,7916.64,4796.64
2025-01-16,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,103.87,99.99,40.0,92.16,0.0,338,4.3,531,88.56,0.0,Premium,Winter,1,3,Thursday,16,0,59.86,45.0,48,4985.76,3065.76
2025-01-16,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,167.34,175.0,45.0,176.22,0.0,596,4.36,494,79.56,0.0,Standard,Winter,1,3,Thursday,16,0,122.57,85.0,120,20080.8,14680.8
2025-01-16,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,338.42,350.0,90.0,321.91,0.0,271,4.26,484,149.12,0.0,Premium,Winter,1,3,Thursday,16,0,21.71,15.0,17,5753.14,4223.14
2025-01-16,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,23.46,24.5,8.0,25.47,0.0,471,4.06,596,144.05,0.0,Standard,Winter,1,3,Thursday,16,0,338.0,250.0,390,9149.4,6029.4
2025-01-16,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,65.9,65.0,22.0,61.66,0.0,229,4.35,492,126.51,0.0,Budget,Winter,1,3,Thursday,16,0,112.43,70.0,98,6458.2,4302.2
2025-01-17,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,77.47,79.99,28.0,77.61,0.0,780,4.04,510,79.93,0.0,Premium,Winter,1,4,Friday,17,0,76.57,55.0,72,5577.84,3561.84
2025-01-17,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,123.25,119.99,42.0,120.02,0.0,398,4.56,455,210.62,0.0,Budget,Winter,1,4,Friday,17,0,113.57,75.0,108,13311.0,8775.0
2025-01-17,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,153.91,149.99,55.0,143.83,0.0,207,4.45,476,140.39,0.0,Premium,Winter,1,4,Friday,17,0,42.86,25.0,29,4463.39,2868.39
2025-01-17,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,202.68,199.99,85.0,195.57,0.0,683,4.61,527,50.05,0.0,Standard,Winter,1,4,Friday,17,0,67.14,45.0,65,13174.2,7649.2
2025-01-17,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,575.85,549.99,280.0,580.17,0.0,106,4.84,533,114.87,0.0,Budget,Winter,1,4,Friday,17,0,33.43,20.0,30,17275.5,8875.5
2025-01-17,ELEC_003,Smart Fitness Watch Gen-4,Electronics,128.39,129.99,50.0,133.27,0.0,280,4.48,563,123.27,0.0,Premium,Winter,1,4,Friday,17,0,92.14,60.0,69,8858.91,5408.91
2025-01-17,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,89.65,89.99,35.0,92.15,0.0,206,4.82,576,149.4,0.0,Enterprise,Winter,1,4,Friday,17,0,52.0,40.0,34,3048.1,1858.1
2025-01-17,HOME_001,Espresso Machine & Milk Frother,Home & Living,158.73,159.99,65.0,170.91,0.0,385,4.18,530,182.66,0.0,Premium,Winter,1,4,Friday,17,0,43.71,30.0,36,5714.28,3374.28
2025-01-17,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,95.9,99.99,40.0,89.52,0.0,261,4.78,515,148.84,0.0,Budget,Winter,1,4,Friday,17,0,62.86,45.0,77,7384.3,4304.3
2025-01-17,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,169.09,175.0,45.0,166.45,0.0,473,4.56,442,72.4,0.0,Standard,Winter,1,4,Friday,17,0,119.0,85.0,123,20798.07,15263.07
2025-01-17,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,358.06,350.0,90.0,354.23,0.0,252,4.26,545,156.25,0.0,Standard,Winter,1,4,Friday,17,0,19.71,15.0,19,6803.14,5093.14
2025-01-17,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,23.37,24.5,8.0,24.4,0.0,702,4.81,435,146.22,0.0,Standard,Winter,1,4,Friday,17,0,347.43,250.0,471,11007.27,7239.27
2025-01-17,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,68.16,65.0,22.0,62.07,0.0,128,4.74,495,174.21,0.0,Premium,Winter,1,4,Friday,17,0,109.71,70.0,101,6884.16,4662.16
2025-01-18,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,68.81,79.99,28.0,80.19,15.0,679,4.26,544,204.5,0.0,Standard,Winter,1,5,Saturday,18,1,77.71,55.0,101,6949.81,4121.81
2025-01-18,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,123.39,119.99,42.0,123.36,0.0,298,4.37,553,148.4,0.0,Standard,Winter,1,5,Saturday,18,1,112.86,75.0,100,12339.0,8139.0
2025-01-18,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,146.17,149.99,55.0,142.61,0.0,181,4.22,560,150.81,0.0,Premium,Winter,1,5,Saturday,18,1,42.43,25.0,26,3800.42,2370.42
2025-01-18,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,194.83,199.99,85.0,192.36,0.0,617,4.72,542,164.25,0.0,Standard,Winter,1,5,Saturday,18,1,66.57,45.0,66,12858.78,7248.78
2025-01-18,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,549.48,549.99,280.0,544.03,0.0,723,4.37,545,158.54,0.0,Standard,Winter,1,5,Saturday,18,1,33.86,20.0,29,15934.92,7814.92
2025-01-18,ELEC_003,Smart Fitness Watch Gen-4,Electronics,134.74,129.99,50.0,124.42,0.0,210,4.22,503,141.21,0.0,Standard,Winter,1,5,Saturday,18,1,87.0,60.0,70,9431.8,5931.8
2025-01-18,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,89.22,89.99,35.0,94.03,0.0,157,4.07,576,115.66,0.0,Premium,Winter,1,5,Saturday,18,1,50.57,40.0,49,4371.78,2656.78
2025-01-18,HOME_001,Espresso Machine & Milk Frother,Home & Living,164.34,159.99,65.0,152.4,0.0,341,4.04,517,183.34,0.0,Budget,Winter,1,5,Saturday,18,1,43.86,30.0,44,7230.96,4370.96
2025-01-18,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,95.37,99.99,40.0,97.12,0.0,187,4.8,633,170.66,0.0,Standard,Winter,1,5,Saturday,18,1,68.43,45.0,74,7057.38,4097.38
2025-01-18,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,221.84,175.0,45.0,164.53,0.0,381,4.57,669,90.72,0.0,Budget,Winter,1,5,Saturday,18,1,113.14,85.0,92,20409.28,16269.28
2025-01-18,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,349.54,350.0,90.0,358.31,15.0,226,4.82,595,157.14,0.0,Premium,Winter,1,5,Saturday,18,1,20.14,15.0,26,9088.04,6748.04
2025-01-18,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,22.63,24.5,8.0,25.86,5.0,200,4.42,522,141.21,0.0,Premium,Winter,1,5,Saturday,18,1,350.71,250.0,502,11360.26,7344.26
2025-01-18,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,49.7,65.0,22.0,65.42,20.0,766,4.81,562,174.09,0.0,Standard,Winter,1,5,Saturday,18,1,105.57,70.0,128,6361.6,3545.6
2025-01-19,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,81.61,79.99,28.0,75.67,0.0,608,4.08,508,164.1,0.0,Budget,Winter,1,6,Sunday,19,1,78.14,55.0,71,5794.31,3806.31
2025-01-19,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,104.79,119.99,42.0,126.12,15.0,157,4.6,577,146.3,0.0,Budget,Winter,1,6,Sunday,19,1,111.0,75.0,141,14775.39,8853.39
2025-01-19,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,155.4,149.99,55.0,151.16,0.0,145,4.84,478,175.01,0.0,Standard,Winter,1,6,Sunday,19,1,43.0,25.0,36,5594.4,3614.4
2025-01-19,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,164.66,199.99,85.0,205.11,15.0,497,4.04,563,218.26,0.0,Budget,Winter,1,6,Sunday,19,1,72.86,45.0,120,19759.2,9559.2
2025-01-19,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,566.36,549.99,280.0,519.61,0.0,704,4.33,547,154.65,0.0,Premium,Winter,1,6,Sunday,19,1,31.0,20.0,19,10760.84,5440.84
